path,strain_heterogeneity,assembly_approach
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.11.cmseq.csv,0.023279406,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.2.cmseq.csv,0.101183178,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.9.cmseq.csv,0.087019689,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.14.cmseq.csv,0.389959562,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.8.cmseq.csv,0.539828198,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.15.cmseq.csv,0.177116528,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.18.cmseq.csv,0.035951844,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.3.cmseq.csv,0.051260357,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.6.cmseq.csv,0.147839251,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.1.cmseq.csv,0.148265106,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.13.cmseq.csv,0.00717126,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.10.cmseq.csv,0.075224479,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.17.cmseq.csv,0.152397486,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.5.cmseq.csv,0.10126184,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.16.cmseq.csv,0.192064437,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761698/refined_bins_50_10_renamed/SRR1761698_metawrap_refined_bin.4.cmseq.csv,0.135486182,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.15.cmseq.csv,0.705186208,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.9.cmseq.csv,0.332175325,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.11.cmseq.csv,0.016812918,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.13.cmseq.csv,0.179544632,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.3.cmseq.csv,0.011345646,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.14.cmseq.csv,0.01602367,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.4.cmseq.csv,0.299267054,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.8.cmseq.csv,0.064883628,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.12.cmseq.csv,0.180138958,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.6.cmseq.csv,0.038296157,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.2.cmseq.csv,0.483502035,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.10.cmseq.csv,0.143170514,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.7.cmseq.csv,0.014934221,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.16.cmseq.csv,0.545599075,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.5.cmseq.csv,0.118117022,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761701/refined_bins_50_10_renamed/SRR1761701_metawrap_refined_bin.1.cmseq.csv,0.480026813,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.14.cmseq.csv,0.187880571,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.10.cmseq.csv,0.069831784,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.8.cmseq.csv,0.090703556,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.2.cmseq.csv,0.023595099,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.9.cmseq.csv,0.063432199,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.21.cmseq.csv,0.014055019,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.15.cmseq.csv,0.045840018,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.25.cmseq.csv,0.040565516,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.18.cmseq.csv,0.034077112,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.26.cmseq.csv,0.04540768,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.12.cmseq.csv,0.092605534,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.5.cmseq.csv,0.104855886,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.19.cmseq.csv,0.137490847,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.17.cmseq.csv,0.03080929,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.6.cmseq.csv,0.020011405,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.16.cmseq.csv,0.00719296,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.24.cmseq.csv,0.31256689,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.20.cmseq.csv,0.053804673,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.7.cmseq.csv,0.170105165,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.4.cmseq.csv,0.100904401,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.1.cmseq.csv,0.413967358,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.11.cmseq.csv,0.365359667,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.22.cmseq.csv,0.06380575,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.3.cmseq.csv,0.013927119,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.23.cmseq.csv,0.157009297,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761702/refined_bins_50_10_renamed/SRR1761702_metawrap_refined_bin.13.cmseq.csv,0.236212517,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.12.cmseq.csv,0.010532038,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.19.cmseq.csv,0.324176972,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.7.cmseq.csv,0.222335108,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.1.cmseq.csv,0.065648472,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.8.cmseq.csv,0.007486791,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.16.cmseq.csv,0.065218545,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.2.cmseq.csv,0.128376292,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.11.cmseq.csv,0.132358543,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.15.cmseq.csv,0.309372678,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.14.cmseq.csv,0.041641312,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.13.cmseq.csv,0.273687781,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.5.cmseq.csv,0.175469247,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.18.cmseq.csv,0.316412094,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.20.cmseq.csv,0.331330479,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.4.cmseq.csv,0.026231694,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.6.cmseq.csv,0.052887451,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.3.cmseq.csv,0.011354574,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.9.cmseq.csv,0.378995175,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.17.cmseq.csv,0.009099415,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761705/refined_bins_50_10_renamed/SRR1761705_metawrap_refined_bin.10.cmseq.csv,0.085656245,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.4.cmseq.csv,0.059052354,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.18.cmseq.csv,0.185410271,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.11.cmseq.csv,0.049230167,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.13.cmseq.csv,0.170213726,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.9.cmseq.csv,0.452018207,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.6.cmseq.csv,0.018177011,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.16.cmseq.csv,0.295710123,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.20.cmseq.csv,0.844172631,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.8.cmseq.csv,0.152496652,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.17.cmseq.csv,0.006257931,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.5.cmseq.csv,0.133074716,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.7.cmseq.csv,0.463987935,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.2.cmseq.csv,0.767751261,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.10.cmseq.csv,0.017817081,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.14.cmseq.csv,0.049353401,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.12.cmseq.csv,0.627638396,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.19.cmseq.csv,0.224612968,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.3.cmseq.csv,0.060022948,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.1.cmseq.csv,0.402220684,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761706/refined_bins_50_10_renamed/SRR1761706_metawrap_refined_bin.15.cmseq.csv,0.010603525,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.10.cmseq.csv,0.006164185,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.8.cmseq.csv,0.022605046,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.11.cmseq.csv,0.160658582,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.9.cmseq.csv,0.041624782,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.4.cmseq.csv,0.156739493,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.1.cmseq.csv,0.009126237,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.7.cmseq.csv,0.086042228,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.5.cmseq.csv,0.044013206,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.6.cmseq.csv,0.132212011,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.15.cmseq.csv,0.376832654,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.14.cmseq.csv,0.299502771,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.2.cmseq.csv,0.094021461,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.12.cmseq.csv,0.627581169,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.3.cmseq.csv,0.034531765,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761708/refined_bins_50_10_renamed/SRR1761708_metawrap_refined_bin.13.cmseq.csv,0.212553823,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.13.cmseq.csv,0.299866538,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.4.cmseq.csv,0.059375714,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.15.cmseq.csv,0.02662762,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.7.cmseq.csv,0.179025195,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.17.cmseq.csv,0.31423024,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.2.cmseq.csv,0.539031981,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.5.cmseq.csv,0.061777579,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.18.cmseq.csv,0.632884967,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.11.cmseq.csv,0.064977394,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.8.cmseq.csv,0.047328801,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.12.cmseq.csv,0.244026378,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.6.cmseq.csv,0.339956412,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.3.cmseq.csv,0.031950319,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.1.cmseq.csv,0.242268051,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.10.cmseq.csv,0.022693107,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.16.cmseq.csv,0.141327436,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.9.cmseq.csv,0.383640561,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761710/refined_bins_50_10_renamed/SRR1761710_metawrap_refined_bin.14.cmseq.csv,0.120383101,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.18.cmseq.csv,0.278357032,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.15.cmseq.csv,0.019064466,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.23.cmseq.csv,0.283342242,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.24.cmseq.csv,0.147545656,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.6.cmseq.csv,0.049439733,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.21.cmseq.csv,0.004038537,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.1.cmseq.csv,0.100571288,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.10.cmseq.csv,0.031376863,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.25.cmseq.csv,0.436933328,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.14.cmseq.csv,0.012974573,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.19.cmseq.csv,0.579673956,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.16.cmseq.csv,0.121772608,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.12.cmseq.csv,0.079832572,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.22.cmseq.csv,0.065502477,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.13.cmseq.csv,0.123311474,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.9.cmseq.csv,0.13855222,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.17.cmseq.csv,0.057888621,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.4.cmseq.csv,0.423702546,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.11.cmseq.csv,0.010473525,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.20.cmseq.csv,0.195815631,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.3.cmseq.csv,0.024913204,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.7.cmseq.csv,0.014801499,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.26.cmseq.csv,0.189829982,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.5.cmseq.csv,0.059404576,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.2.cmseq.csv,0.101926675,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761718/refined_bins_50_10_renamed/SRR1761718_metawrap_refined_bin.8.cmseq.csv,0.022588276,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.7.cmseq.csv,0.005082442,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.1.cmseq.csv,0.009981489,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.14.cmseq.csv,0.249321297,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.3.cmseq.csv,0.040901866,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.11.cmseq.csv,0.262528016,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.10.cmseq.csv,0.11810877,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.15.cmseq.csv,0.370797754,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.4.cmseq.csv,0.058961201,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.6.cmseq.csv,0.394686058,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.8.cmseq.csv,0.095192938,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.2.cmseq.csv,0.063560408,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.12.cmseq.csv,0.407768542,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.13.cmseq.csv,0.246282399,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.5.cmseq.csv,0.158320954,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761719/refined_bins_50_10_renamed/SRR1761719_metawrap_refined_bin.9.cmseq.csv,0.102724257,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761720/refined_bins_50_10_renamed/SRR1761720_metawrap_refined_bin.2.cmseq.csv,0.142805935,Single run
data/03_binning_analyses/singlerun/cmseq/SRR1761720/refined_bins_50_10_renamed/SRR1761720_metawrap_refined_bin.18.cmseq.csv,0.010454074,Single run
